URLID,length,word_present,edited_2023
URLID_MCBD,23729.0,0,0
URLID_BLAI,32745.0,0,1
URLID_QUEG,42792.0,1,1
URLID_CFDL,80704.0,1,1
URLID_JVOF,28576.5,0,0
URLID_SQDO,17465.4,0,0
URLID_YEYJ,27694.0,0,0
URLID_DCXI,25213.0,0,0
URLID_DXVA,37120.0,0,0
URLID_YAGL,60088.0,1,1
URLID_BBYL,24889.0,1,0
URLID_GHVH,64196.0,1,1
URLID_EUSJ,72226.0,1,1
URLID_BSJK,81514.0,1,1
URLID_BEYD,46171.0,0,0
URLID_FGCN,31854.0,1,1
URLID_HARB,13146.0,0,0
URLID_VIQN,19320.0,0,0
URLID_OFHE,29063.0,1,0
URLID_HCEG,105264.5,0,0
URLID_SWYJ,19510.0,0,0
URLID_OXOD,21960.0,0,0
URLID_UEOC,34335.0,0,0
URLID_UHSM,39777.0,0,0
URLID_LLSN,36954.0,0,0
URLID_QLKM,35477.0,0,0
URLID_BROK,19862.0,0,1
URLID_PYTD,28748.0,0,0
URLID_WQYE,29224.0,1,0
URLID_YBLL,12936.0,0,0
URLID_VBHE,42352.0,1,1
URLID_DDPD,13011.0,0,0
URLID_IQPB,20960.8,0,0
URLID_SHUL,20069.0,0,0
URLID_XBSK,18579.2942206655,0,0
URLID_CDWJ,47770.0,1,1
URLID_RKZB,15787.0,0,0
URLID_BFCO,54521.0,0,0
URLID_OIMF,36760.0,1,0
URLID_QSMA,64713.0,1,1
URLID_PTEG,78426.0,1,1
URLID_LCWD,44090.0,0,0
URLID_DYZJ,18386.52380952381,0,0
URLID_ZCRE,19016.0,0,0
URLID_ATED,18955.0,0,0
URLID_JOXA,15776.5,1,1
URLID_NNGC,17864.0,0,0
URLID_NOPC,15766.0,0,0
URLID_JWBD,39762.0,0,0
URLID_MSXK,20757.0,0,0
URLID_LGCJ,17375.598619896493,0,0
URLID_RPTC,23817.0,1,1
URLID_QUYF,43568.0,0,0
URLID_VVUB,43724.0,0,0
URLID_ZIWF,16273.285714285714,0,0
URLID_WMOH,58650.0,1,1
URLID_CBCA,25194.0,0,0
URLID_LGZD,17375.598619896493,0,0
URLID_SMGM,15626.0,0,0
URLID_JIPG,22197.0,0,0
URLID_PIQD,39309.0,1,1
URLID_CSTL,22943.214285714286,0,0
URLID_ETEB,133290.0,1,1
URLID_UHRH,48648.0,1,0
URLID_DUGF,46325.0,0,0
URLID_KLIM,29650.0,0,0
URLID_GYZC,21357.5,0,0
URLID_WZTC,18007.0,0,0
URLID_KDQI,156344.0,1,1
URLID_TJJA,31658.0,1,0
URLID_KVDN,75998.5,1,1
URLID_EGXD,27600.0,0,0
URLID_ZKKD,28895.0,0,0
URLID_GAUI,18082.0,0,0
URLID_FZBA,17531.0,0,0
URLID_WTYL,24175.0,0,1
URLID_ICMK,20357.0,1,0
URLID_RHTN,38810.0,1,0
URLID_PHPN,71397.0,1,1
URLID_QVYN,28254.0,0,0
URLID_SSUN,25607.909090909092,0,0
URLID_HMAE,25992.0,1,0
URLID_BBQL,22552.0,0,0
URLID_KPPK,19152.0,1,0
URLID_ULNN,30185.0,0,0
URLID_KJTI,18795.0,0,0
URLID_RYPJ,62418.0,1,1
URLID_SAYN,43150.0,0,0
URLID_ZCNI,52582.0,1,1
URLID_DINH,63448.0,1,1
URLID_UORI,17709.0,0,0
URLID_OLYG,33555.0,0,0
URLID_MQJG,19671.444444444445,0,0
URLID_BYOG,17519.5,1,0
URLID_QKRA,28530.0,0,0
URLID_NCVC,18093.11111111111,1,0
URLID_ZNPG,32122.0,0,0
URLID_MEZD,101080.0,1,1
URLID_IYLL,24069.0,0,0
URLID_RXUB,14573.0,0,0
URLID_SNCM,25557.0,1,1
URLID_QLRK,33474.0,1,0
URLID_LZPF,48648.0,1,1
URLID_EDDF,17833.0,0,0
URLID_ALRN,18323.0,0,0
URLID_POJG,32731.0,1,0
URLID_YFTH,63116.0,0,1
URLID_QADG,17175.0,0,0
URLID_PMNM,39507.0,1,1
URLID_WMTM,17215.5,0,0
URLID_FDFE,49421.0,0,0
URLID_PIZK,19013.3,0,0
URLID_RUOK,39181.0,0,0
URLID_EMMM,19894.0,1,0
URLID_QCTN,17478.29683698297,0,0
URLID_BXYC,31123.0,0,0
URLID_GPGF,18733.0,0,0
URLID_TIED,23570.0,0,1
URLID_XGDA,54653.0,1,1
URLID_AHGM,57928.0,0,0
URLID_WNGF,47110.0,1,0
URLID_CNOI,58762.0,1,1
URLID_MUQA,15533.34,0,0
URLID_BACE,30651.0,0,0
URLID_PRPJ,41997.0,1,1
URLID_PFMC,32047.0,0,0
URLID_JOWD,68778.0,1,1
URLID_ZDSG,45395.0,1,1
URLID_GPKH,10622.0,0,0
URLID_HRKE,21076.0,0,0
URLID_TXZF,78489.0,1,1
URLID_BJKC,48395.0,0,0
URLID_QOOI,30764.0,0,0
URLID_LGSG,37962.0,0,1
URLID_FUGC,38023.0,1,1
URLID_JZTL,81842.5,1,1
URLID_LODI,45545.0,0,0
URLID_WRRH,18536.0,0,0
URLID_RCXF,32600.0,0,0
URLID_USFH,45108.0,1,1
URLID_ZHHI,90187.0,0,0
URLID_YNDG,29779.0,1,1
URLID_IGLG,56981.0,0,1
URLID_DRQA,29341.0,0,0
URLID_ASMK,31097.0,0,1
URLID_RPEC,28426.0,0,0
URLID_VPFE,17228.0,0,0
URLID_XXEB,33548.0,0,0
URLID_DRXL,9988.0,0,0
URLID_ACAO,34255.0,0,0
URLID_WZMA,40725.0,1,1
URLID_RYXJ,54179.0,0,0
URLID_WNCF,65444.0,0,1
URLID_ODMA,75834.0,1,1
URLID_VBNI,18796.0,0,0
URLID_GIPE,27834.0,1,1
URLID_DROL,82882.0,1,0
URLID_NJRF,21324.0,0,0
URLID_UXAK,20997.0,1,0
URLID_EJAK,60871.0,1,1
URLID_MUYI,23130.0,1,0
URLID_GYLC,27944.0,0,0
URLID_ZJYC,80568.0,1,1
URLID_RNTK,20350.5,0,0
URLID_UIGC,22901.0,0,0
URLID_RFMG,48648.0,1,1
URLID_FMQA,53962.0,0,0
URLID_GNHH,21288.0,0,0
URLID_WENB,17375.598619896493,0,0
URLID_IDEF,14660.8,0,0
URLID_GPBH,26251.0,0,0
URLID_BZFD,34294.0,0,0
URLID_ILUL,15302.666666666666,1,0
URLID_EASK,45118.0,0,1
URLID_TBAD,25212.0,0,0
URLID_WWYN,21951.0,0,0
URLID_UPHG,56774.0,1,1
URLID_KEJD,33686.5,0,0
URLID_YNNM,40531.0,1,0
URLID_QDZN,51854.5,1,1
URLID_ZBJJ,19633.0,0,0
URLID_MWFK,14642.0,0,0
URLID_HQMH,29568.0,1,0
URLID_BSMM,19902.0,0,0
URLID_BEDL,25911.0,1,0
URLID_UIYF,15816.333333333334,0,0
URLID_WATJ,26898.0,0,1
URLID_TYKJ,26623.0,0,0
URLID_FRYN,17413.0,0,0
URLID_DBTI,58954.0,1,1
URLID_AYQD,42407.0,1,1
URLID_UQVI,29692.0,0,0
URLID_MAMG,23963.0,0,0
URLID_SQWC,17837.615384615383,0,0
URLID_BEOH,17375.598619896493,0,0
URLID_UDAM,30363.5,1,1
URLID_SNQM,12063.0,0,0
URLID_RCIM,33595.0,0,0
URLID_MRQB,17743.4,0,0
URLID_HNLH,29291.5,0,0
URLID_IYTG,17692.0,0,0
URLID_VCNI,17480.5,0,0
URLID_GSVL,109873.0,0,0
URLID_BXEM,22963.0,0,0
URLID_RGAI,22791.0,0,0
URLID_XGDN,13175.185185185184,1,0
URLID_QSUA,9204.0,0,0
URLID_QECG,52741.0,0,0
URLID_VBYC,74429.0,1,0
URLID_YXOB,27173.0,0,1
URLID_LUEG,83544.5,1,1
URLID_HNTI,20360.0,0,0
URLID_LGAD,14446.0,0,0
URLID_WVJB,57527.0,1,1
URLID_CQXF,27140.0,0,0
URLID_VEOI,37408.0,1,0
URLID_JLWD,18076.0,0,0
URLID_CDDD,17094.5,0,0
URLID_OAGM,62115.0,1,1
URLID_RBWA,27897.0,1,0
URLID_OFEE,17539.0,1,0
URLID_IPCN,16776.0,0,0
URLID_SBSK,24117.0,0,0
URLID_SBBI,35655.666666666664,0,0
URLID_EBOA,41471.0,0,1
URLID_ZYDC,22455.0,0,0
URLID_RRAN,41278.0,0,0
URLID_PYKL,102326.0,1,1
URLID_QGQJ,89391.0,1,1
URLID_FXRB,75103.0,0,1
URLID_TAYC,20445.0,1,0
URLID_METK,24062.0,1,0
URLID_QZXI,74223.0,1,1
URLID_BRXA,34906.0,1,1
URLID_LECJ,67205.0,1,0
URLID_DZTA,28362.0,1,1
URLID_VGWN,25498.666666666668,0,0
URLID_BFDB,18461.125,0,0
URLID_JNRD,18381.5,0,0
URLID_BVUE,35263.0,0,1
URLID_WYSG,54449.0,1,0
URLID_DRBI,90917.0,0,1
URLID_IZRD,61501.0,1,1
URLID_KFOJ,23216.0,0,0
URLID_NAHL,19759.7552238806,0,0
URLID_KMME,31304.0,0,0
URLID_STUH,32096.0,1,1
URLID_AHCD,41877.0,1,1
URLID_ZHRF,39245.0,0,0
URLID_TEJB,22580.0,0,0
URLID_MENB,21288.0,1,0
URLID_PGCG,35957.0,1,1
URLID_QMEJ,26518.0,1,0
URLID_ABBA,30777.0,0,0
URLID_BABG,33817.0,1,0
URLID_XPKC,24633.166666666668,0,0
URLID_MKWK,26866.0,0,0
URLID_PZQL,31463.0,1,0
URLID_QYZK,46350.0,1,1
URLID_TFBD,31840.0,0,0
URLID_DWPI,17834.0,0,0
URLID_WZWL,26497.0,0,1
URLID_RXYG,18665.875,0,0
URLID_NZID,31350.0,1,1
URLID_KJRC,21043.0,0,0
URLID_HXUC,97977.0,1,1
URLID_AGBI,43806.0,1,1
URLID_WJCN,34918.0,0,1
URLID_UOLI,376429.0,1,0
URLID_VWDM,45379.0,0,0
URLID_BTFF,43650.5,1,1
URLID_JSLC,35523.0,0,0
URLID_XLJD,17207.122807017542,0,0
URLID_JOVE,54326.0,1,0
URLID_GNCM,44217.0,0,0
URLID_HNGE,57987.0,1,0
URLID_UHSB,39501.0,0,1
URLID_DLIA,21422.0,0,0
URLID_ZZTB,27485.0,0,0
URLID_NHON,25491.0,0,0
URLID_EXYF,174263.0,1,1
URLID_GXVH,18233.24074074074,0,0
URLID_BJXN,24768.0,0,0
URLID_GGEA,24154.0,1,0
URLID_RENN,28730.0,1,0
URLID_FYQI,10112.0,0,0
URLID_EIVJ,20469.0,0,0
URLID_TWOF,26903.0,1,0
URLID_SRJJ,44047.0,0,1
URLID_HDIF,17375.598619896493,0,0
URLID_ETFO,17892.975609756097,0,0
URLID_JFIL,26498.0,0,0
URLID_CQFL,47324.0,1,1
URLID_AHLK,41721.0,1,1
URLID_IWCJ,20638.23076923077,0,0
URLID_FIWA,23611.5,0,0
URLID_RENE,106422.0,0,1
URLID_GIWF,18386.52380952381,0,0
URLID_WYEL,19934.090909090908,1,0
URLID_NDGM,20906.0,0,0
URLID_WBWA,50119.5,1,1
URLID_NZLJ,18969.0,0,0
URLID_CWWD,21662.571428571428,0,0
URLID_KCFE,131693.0,1,1
URLID_MCAN,25549.0,1,0
URLID_ANTM,39947.0,1,1
URLID_FBXD,20796.085714285713,0,0
URLID_XAYA,18344.37168141593,0,0
URLID_YKYA,11156.181818181818,0,0
URLID_GHBH,20737.0,0,0
URLID_UEGA,27360.0,0,0
URLID_QADD,24488.0,1,0
URLID_EAXD,17375.598619896493,0,0
URLID_KSZD,16793.0,0,0
URLID_BWWM,58505.0,1,1
URLID_XUKG,25510.0,0,0
URLID_ZIZH,12612.0,0,1
URLID_NFOM,20471.0,0,0
URLID_VXQA,19874.272727272728,0,0
URLID_VEJI,50780.0,0,0
URLID_QIAD,22853.0,1,0
URLID_GRHE,16628.107228915662,0,0
URLID_FVBE,16628.107228915662,0,0
URLID_UJDG,13009.0,0,0
URLID_KXMM,60863.0,1,1
URLID_UOUH,32939.0,0,0
URLID_UJFD,22786.0,1,0
URLID_HIHF,24018.0,0,0
URLID_TXKL,54699.0,1,1
URLID_YXPK,22004.428571428572,0,0
URLID_UCDK,17692.0,0,0
URLID_JPPL,11783.0,0,0
URLID_HIGH,51215.0,0,1
URLID_OTJH,29394.0,1,0
URLID_KZUE,54388.0,0,1
URLID_LPRC,16628.107228915662,0,0
URLID_UXMB,15503.0,0,0
URLID_NVVE,65720.0,1,1
URLID_HWQN,18344.37168141593,0,0
URLID_KVMD,24933.0,0,0
URLID_MLGK,52331.5,0,0
URLID_ZLOI,17373.808988764045,0,0
URLID_CUDI,23638.0,0,0
URLID_JNJK,18807.0,0,0
URLID_SAVE,16744.052631578947,0,0
URLID_RWTE,23828.0,0,0
URLID_HFAM,20346.0,0,0
URLID_FXUE,45389.0,0,1
URLID_TUNF,17264.5,0,0
URLID_ODSE,54698.0,1,0
URLID_QMML,86371.0,0,1
URLID_EEKA,40651.0,1,0
URLID_FPGD,38518.0,0,0
URLID_FOQN,42058.0,0,0
URLID_MVHD,28709.0,1,0
URLID_NTQM,25848.0,0,0
URLID_NFYI,32222.0,1,0
URLID_IYJD,52665.0,1,1
URLID_LAXN,23591.0,0,0
URLID_CLWJ,30001.0,0,0
URLID_GDIH,86138.0,1,1
URLID_XGUM,17038.0,0,1
URLID_ZRXB,24617.0,0,0
URLID_THRJ,30516.0,0,0
URLID_TXKI,44702.0,0,0
URLID_DAQA,17375.598619896493,0,0
URLID_OLTK,20069.0,0,0
URLID_ORCK,42070.0,0,1
URLID_YPNN,21065.227272727272,0,0
URLID_DWMB,31117.0,0,1
URLID_VGVA,67755.0,0,1
URLID_EXSD,23652.0,1,0
URLID_HXQL,18383.0,0,0
URLID_LBZJ,16628.107228915662,0,0
URLID_IUJD,22062.0,0,0
URLID_XXDL,31139.0,0,1
URLID_QNHG,40040.0,1,1
URLID_FHQA,24880.0,0,0
URLID_SDBH,82472.0,0,1
URLID_STDL,27137.0,1,0
URLID_DPRE,13444.333333333334,0,0
URLID_SYAI,31110.0,0,0
URLID_AVXI,46881.0,1,0
URLID_OPMM,119516.0,1,1
URLID_OHUL,40546.0,1,0
URLID_DNCE,97523.0,1,1
URLID_NZOJ,49840.5,1,1
URLID_MOEF,39327.0,1,0
URLID_WWWC,35676.0,1,1
URLID_FXFA,25932.0,0,1
URLID_KBDK,19525.0,1,1
URLID_DDJH,28261.0,0,0
URLID_EOCF,18862.0,0,0
URLID_PKYK,42411.0,1,0
URLID_AWQI,20620.0,0,0
URLID_JLXF,21936.0,0,0
URLID_SDZG,20276.0,0,0
URLID_PINK,20389.5,0,0
URLID_ADLH,27744.0,0,0
URLID_WFJN,20433.0,1,0
URLID_JITJ,67347.5,1,1
URLID_COMF,29594.0,0,0
URLID_HRAA,41046.0,0,1
URLID_GCOG,33385.0,0,0
URLID_AQIE,21772.666666666668,0,1
URLID_RLAI,79677.0,1,1
URLID_POLC,53053.0,0,0
URLID_LQUB,22371.0,1,1
URLID_OOCE,27472.0,0,0
URLID_GQJD,39688.0,1,0
URLID_ZTHJ,15678.233333333334,0,0
URLID_RLIL,16475.60606060606,0,0
URLID_CAWI,47604.0,0,0
URLID_QQEC,60263.0,0,0
URLID_QLGL,32985.0,1,0
URLID_APYJ,12334.0,1,0
URLID_KSLN,18720.0,0,0
URLID_ORIG,16489.182795698925,0,0
URLID_LBEA,17478.29683698297,0,0
URLID_ARAK,43921.0,0,0
URLID_MFRN,18096.925,0,0
URLID_GGVA,56358.0,0,0
URLID_UYNH,104592.0,1,1
URLID_LXML,31412.0,1,1
URLID_OJLL,13304.0,1,0
URLID_QOML,33171.0,0,0
URLID_QMRM,20423.695652173912,0,0
URLID_JLWH,118877.0,1,1
URLID_ACPJ,53106.0,1,1
URLID_UYYN,47139.0,1,1
URLID_SFKI,17129.0,0,0
URLID_IIDG,22478.0,0,0
URLID_GSOA,22128.0,1,0
URLID_GSCK,26034.0,0,0
URLID_RRGI,20323.0,0,0
URLID_QFYJ,37536.0,0,0
URLID_TOFB,27585.0,0,0
URLID_THLE,68046.0,0,1
URLID_DBZG,18579.2942206655,0,0
URLID_FXXH,22451.4,0,0
URLID_SZVD,41576.0,1,0
URLID_DDWL,40369.0,0,1
URLID_OCTG,21119.0,0,1
URLID_TACB,32758.0,0,0
URLID_JVKJ,32892.0,0,0
URLID_NAJD,24143.0,0,1
URLID_FIKI,34508.0,0,0
URLID_HYRD,28982.0,0,1
URLID_OGAG,52917.0,1,1
URLID_GZNG,28272.0,0,0
URLID_GMIC,155523.0,1,1
URLID_GQCC,22676.0,0,0
URLID_ZVFB,43354.0,0,0
URLID_QKFH,30467.0,0,0
URLID_GZPI,66656.0,0,1
URLID_ZQAA,50331.0,0,0
URLID_URMH,25635.0,0,0
URLID_WJXC,21355.0,0,0
URLID_MDCM,28640.0,0,1
URLID_UKHK,31568.0,0,0
URLID_FLAC,82999.0,1,1
URLID_ZNML,85857.0,1,1
URLID_MQWM,20125.0,0,0
URLID_LQHJ,26846.0,0,0
URLID_SYLG,17828.0,0,0
URLID_SBHC,27973.0,1,1
URLID_YQFL,32269.0,0,0
URLID_EBIG,15226.780487804877,0,0
URLID_ESMH,54991.0,1,1
URLID_EQBD,32964.0,0,0
URLID_VUND,41518.0,0,0
URLID_FQUG,61232.0,1,1
URLID_HGPE,19096.0,0,0
URLID_RRUB,33138.0,0,1
URLID_UOOF,15339.0,0,0
URLID_JCIJ,10982.388888888889,0,0
URLID_ANFA,18982.0,0,0
URLID_TIAF,52032.0,1,1
URLID_YLAI,42379.0,0,0
URLID_IZJB,39016.0,0,0
URLID_YLGL,20221.125,0,0
URLID_LVTD,36546.0,1,1
URLID_EZAM,33113.0,0,0
URLID_PPYJ,54809.0,1,1
URLID_DHRJ,28872.5,1,0
URLID_HFQK,17675.033333333333,0,0
URLID_QUFF,35315.0,0,0
URLID_YCSM,89752.0,1,1
URLID_JFFF,20134.0,0,0
URLID_QSHC,33321.0,0,1
URLID_MMIC,31763.0,0,0
URLID_KEEJ,47177.0,1,1
URLID_MSRM,26664.0,0,0
URLID_ELCI,31586.0,0,0
URLID_JFRI,47102.5,1,1
URLID_SNLN,55063.0,0,0
URLID_LVOB,46290.0,0,0
URLID_IPUA,21438.6,0,0
URLID_EIYC,19924.0,0,0
URLID_TDMG,27620.0,1,0
URLID_QVKC,19471.0,1,1
URLID_HXPB,59519.0,1,1
URLID_BERN,20868.0,0,0
URLID_AQGJ,18646.5,1,0
URLID_DXBB,93432.0,1,1
URLID_IFHI,17427.59292035398,0,0
URLID_RXCG,156558.0,1,1
URLID_MTMM,22982.0,0,0
URLID_BXUE,9609.0,0,0
URLID_FHQH,21376.0,0,0
URLID_QCSD,29894.5,0,0
URLID_FPAI,22295.0,0,0
URLID_XJYD,25773.0,1,0
URLID_NHLG,28904.0,0,0
URLID_QJRM,37173.0,1,1
URLID_ZDQN,25393.0,1,0
URLID_AIBF,59991.0,0,0
URLID_LBBE,59017.0,1,1
URLID_JYVJ,97159.0,1,1
URLID_DSML,26130.0,0,0
URLID_NXOH,45753.0,0,0
URLID_RKSM,46419.0,1,1
URLID_NWIA,47464.0,0,0
URLID_UMQA,55719.0,1,0
URLID_OMFO,110462.0,1,1
URLID_ZTKG,102514.0,1,1
URLID_KNWN,19406.846153846152,0,0
URLID_UMVI,57086.0,1,1
URLID_ZDLK,10504.0,0,0
URLID_UCBD,47285.0,1,1
URLID_ZUUK,61189.0,1,1
URLID_OUWN,30017.0,1,1
URLID_CDRB,21891.666666666668,0,0
URLID_VYRM,19841.0,0,0
URLID_DSDF,14512.0,0,0
URLID_MMJM,16515.0,0,0
URLID_ZDRI,40789.0,0,0
URLID_LFLH,21461.25,0,0
URLID_CUBL,21546.5,1,0
URLID_TMLL,18767.81818181818,0,0
URLID_RVDB,27156.0,0,0
URLID_HTIH,11689.0,0,0
URLID_YCAC,34879.0,0,0
URLID_URPL,18096.925,0,0
URLID_HCDG,15243.0,1,0
URLID_JYUE,45069.0,1,1
URLID_SRJG,17856.529411764706,0,0
URLID_YDHG,27031.0,1,0
URLID_AARC,39812.0,1,1
URLID_EMKH,18419.0,0,0
URLID_SDTN,23699.0,0,0
URLID_JXPA,16020.0,0,0
URLID_TCPK,22437.0,0,1
URLID_OIAC,107511.0,1,1
URLID_XAIM,37111.0,1,1
URLID_LEKJ,30898.0,0,0
URLID_DUZF,13465.0,0,0
URLID_VXHB,19490.894736842107,0,0
URLID_TEWM,13313.0,0,0
URLID_KYFJ,19895.0,0,0
URLID_ERRK,87925.0,0,0
URLID_POJL,22049.0,0,0
URLID_RDXE,21925.0,0,0
URLID_CRHE,74388.0,1,1
URLID_QEOH,28460.0,1,0
URLID_AHZE,20796.085714285713,0,0
URLID_CBXE,73977.0,1,1
URLID_WNNJ,24332.0,0,1
URLID_IUFE,16628.107228915662,0,0
URLID_NQTI,21227.0,0,0
URLID_BBWL,21262.74193548387,0,0
URLID_EGWE,28393.0,0,0
URLID_RYCM,19975.0,0,1
URLID_OSZE,39232.0,1,1
URLID_ASUF,72514.0,0,1
URLID_TBPJ,80227.0,1,1
URLID_LESH,103290.0,1,1
URLID_STMC,22451.0,0,1
URLID_WZPC,22618.2,0,0
URLID_NWWI,21464.0,1,0
URLID_YHSF,10708.681818181818,0,0
URLID_JBRM,71378.0,1,1
URLID_SVFJ,49724.0,0,0
URLID_CMNH,17928.916666666668,0,0
URLID_XFYK,46779.0,1,1
URLID_FREH,49859.75,0,0
URLID_IBUL,23091.0,0,0
URLID_GKZD,55363.0,1,0
URLID_DEJD,20826.894736842107,0,0
URLID_WEJD,16617.0,0,0
URLID_UPIE,16496.0,0,0
URLID_SQRB,19753.6,1,0
URLID_VEDN,26391.0,0,0
URLID_GPNG,43549.0,1,0
URLID_SVYL,36674.0,1,0
URLID_LAJG,16500.0,0,0
URLID_JCVB,59396.0,1,1
URLID_DYQA,26058.0,1,1
URLID_WYYA,14259.0,1,1
URLID_LBNL,26486.0,0,1
URLID_GHVK,30696.0,1,0
URLID_JUPI,18386.52380952381,0,0
URLID_NBBN,15533.34,0,0
URLID_FHRD,17076.0,0,0
URLID_IQBH,17293.0,0,0
URLID_FYXI,23559.25,0,0
URLID_IMCM,21025.0,0,0
URLID_PCRE,167695.0,1,1
URLID_DGNF,14784.0,0,0
URLID_WIHH,42995.0,1,1
URLID_MFHB,18601.0,0,0
URLID_UIXM,24087.2,0,0
URLID_PRUL,16122.809523809523,0,0
URLID_MVPF,10300.0,0,0
URLID_VHRK,27907.0,1,0
URLID_KIMD,28522.5,0,0
URLID_QXAN,27586.0,0,1
URLID_FMJG,34397.0,0,0
URLID_FZIB,45008.0,0,0
URLID_PGZH,24554.0,1,1
URLID_SCYB,26007.0,1,1
URLID_IIQI,23341.0,1,0
URLID_OUTN,32307.0,0,0
URLID_HICE,40088.0,0,0
URLID_VPZG,19741.363636363636,0,0
URLID_PYYH,26098.666666666668,0,0
URLID_GZCI,24172.363636363636,0,1
URLID_PUQE,84105.0,1,0
URLID_FUMK,27941.5,1,1
URLID_ENPC,41443.0,1,1
URLID_JACE,20021.0,0,0
URLID_IIAE,18208.0,0,0
URLID_OUWG,133270.0,1,1
URLID_VBAD,14235.0,0,0
URLID_LEKC,28662.0,1,1
URLID_NLBD,107839.0,1,1
URLID_ASYA,24841.0,0,0
URLID_XOWH,19099.0,1,0
URLID_UESI,62365.0,0,1
URLID_SCUD,22360.0,0,0
URLID_TSSC,43926.0,1,1
URLID_KRAK,37088.0,0,0
URLID_GYUE,51007.0,0,1
URLID_QVLA,18856.757668711656,0,0
URLID_LFNF,40841.0,0,0
URLID_WWAE,17197.0,0,0
URLID_FFNL,21590.0,0,0
URLID_QVCG,18505.1,0,0
URLID_KSCO,72848.0,1,1
URLID_YSRK,44478.875,1,1
URLID_DUHB,19867.0,0,0
URLID_RAAA,21950.0,0,0
URLID_MIXL,49109.0,1,1
URLID_NMAA,39560.0,0,0
URLID_YLTA,21769.0,1,0
URLID_ABMK,36749.0,0,0
URLID_RVBM,43258.0,1,1
URLID_YVEM,18579.2942206655,0,0
URLID_TNCH,19911.714285714286,0,0
URLID_JDLE,22241.0,1,0
URLID_FPXA,8443.0,0,0
URLID_ZRJL,45268.333333333336,0,0
URLID_ACRB,25316.0,0,0
URLID_MAWN,25820.0,0,0
URLID_UOHM,104190.5,0,1
URLID_GHWN,24334.0,0,0
URLID_QTHI,20282.5,1,0
URLID_BJYL,28678.0,0,1
URLID_MPSJ,44240.333333333336,1,1
URLID_HTWE,30850.5,0,0
URLID_NWKH,22590.666666666668,0,0
URLID_PFZB,19983.0,0,0
URLID_CGRD,22848.0,0,0
URLID_OKOH,21891.666666666668,0,0
URLID_NMGD,27958.0,0,1
URLID_EICE,20957.0,0,0
URLID_PENI,19614.0,0,0
URLID_FMON,19013.0,0,0
URLID_ZTBC,113099.5,1,1
URLID_GCFE,38827.0,0,0
URLID_MIGA,195441.0,0,1
URLID_LHJN,19215.0,0,0
URLID_TDYC,25125.0,1,0
URLID_LPGH,10952.0,0,0
URLID_TCSB,63792.0,1,0
URLID_NVYI,28212.0,0,0
URLID_FZQD,16628.107228915662,0,0
URLID_KVMH,18233.24074074074,0,0
URLID_WWHN,22156.0,0,1
URLID_UDPB,52190.0,0,0
URLID_IWDN,15444.0,0,0
URLID_ZYML,33221.0,0,0
URLID_UVWH,28553.0,0,1
URLID_UCMG,101908.0,1,1
URLID_WPEJ,98543.0,1,1
URLID_SNUK,38945.666666666664,0,1
URLID_WLOJ,41016.0,1,0
URLID_WKZJ,24586.0,0,0
URLID_QLWF,21202.0,0,0
URLID_OJMI,26107.0,0,0
URLID_TRUI,67522.0,1,1
URLID_NDEK,174263.0,1,1
URLID_KGPA,29682.0,1,0
URLID_JMJL,82775.0,1,1
URLID_HQRN,17373.808988764045,0,0
URLID_YTZI,24373.0,0,0
URLID_UOEC,19155.0,0,0
URLID_MWOB,18253.0,1,0
URLID_EMFN,40511.0,0,0
URLID_RSOE,17478.29683698297,0,0
URLID_XDLI,21884.0,0,0
URLID_XDZA,25213.0,0,0
URLID_CLJE,49044.0,0,0
URLID_QAWB,20263.0,1,0
URLID_ZYEK,65554.0,1,1
URLID_VRHL,38198.0,0,0
URLID_YVUA,17966.0,0,0
URLID_RKAG,15360.0,0,0
URLID_GMXL,18962.975,0,0
URLID_MTPB,17542.0,0,0
URLID_DVGE,51666.0,0,0
URLID_PSHI,12179.333333333334,0,0
URLID_WVRL,38322.0,0,0
URLID_YLUJ,31135.0,0,1
URLID_MJTK,18856.757668711656,0,0
URLID_KPCO,36487.0,1,1
URLID_ATPK,105242.0,1,1
URLID_CUVH,51071.0,0,0
URLID_VWVJ,56498.0,1,0
URLID_QPZM,49962.5,1,1
URLID_YCAD,25484.0,0,0
URLID_PKRN,13781.0,0,0
URLID_NCZA,22333.0,1,0
URLID_ILJF,36561.0,0,0
URLID_CPXC,28691.0,1,0
URLID_AHTJ,18453.82857142857,0,0
URLID_MGZG,25575.0,0,0
URLID_KUDJ,17616.5,0,0
URLID_KOZJ,18856.757668711656,0,0
URLID_MVDH,117977.0,1,1
URLID_AYSA,25501.0,0,0
URLID_TMOE,72815.0,1,0
URLID_DVAN,74299.0,1,0
URLID_MXOJ,28792.0,0,1
URLID_NHNF,10029.30612244898,0,0
URLID_TZCN,43495.0,0,1
URLID_XWIJ,25060.0,0,0
URLID_JVQI,30538.0,0,0
URLID_MESA,25633.0,1,0
URLID_DDTJ,47340.0,0,1
URLID_FGGC,53764.5,0,0
URLID_GKXI,23376.5,0,0
URLID_FLOA,56553.0,1,1
URLID_CYBK,10982.388888888889,0,0
URLID_NNQK,26572.0,0,0
URLID_IEAB,70927.0,0,1
URLID_QCEL,12463.5,0,0
URLID_GCME,21848.0,1,1
URLID_QLIC,26532.0,0,0
URLID_DEQK,17693.0,0,0
